year,moy,dom,year_dec,le_f_mds,soilm_from_et,soilm_from_et_orthbucket,date,wcont_et
2003,3,17,2003.20547945,10647812.048948959,191.51946181802145,178.18266420816497,2003-03-17,191.51946181802145
2003,3,18,2003.20821918,8606335.163746284,193.9603526833907,179.00440205341218,2003-03-18,193.9603526833907
2003,3,19,2003.2109589,7469731.106495807,214.63610867232737,193.27450966289283,2003-03-19,214.63610867232737
2003,3,20,2003.21369863,9222651.617459401,211.6778663078122,189.82997505043605,2003-03-20,211.6778663078122
2003,3,21,2003.21643836,10377567.700625386,208.0956731833198,185.85871035102872,2003-03-21,208.0956731833198
2003,3,22,2003.21917808,10716754.54224625,203.76371282449756,181.39081679942686,2003-03-22,203.76371282449756
2003,3,23,2003.22191781,7413439.744280629,200.49032414566156,178.11742812059086,2003-03-23,200.49032414566156
2003,3,24,2003.22465753,9580768.182766955,196.25995616725902,173.88706014218832,2003-03-24,196.25995616725902
2003,3,25,2003.22739726,8815906.085350307,192.36731143432914,169.99441540925844,2003-03-25,192.36731143432914
2003,3,26,2003.23013699,10683184.052247168,187.6501740545418,165.2772780294711,2003-03-26,187.6501740545418
2003,3,27,2003.23287671,11349893.518987892,182.6386525162826,160.2657564912119,2003-03-27,182.6386525162826
2003,3,28,2003.23561644,10481444.238312691,178.01059292572435,155.63769690065365,2003-03-28,178.01059292572435
2003,3,29,2003.23835616,8582995.70895893,174.22078927811538,151.84789325304467,2003-03-29,174.22078927811538
2003,3,30,2003.24109589,8655202.293433663,170.39910296546694,148.02620694039624,2003-03-30,170.39910296546694
2003,3,31,2003.24383562,9595777.705275496,166.16210756406656,143.78921153899586,2003-03-31,166.16210756406656
2003,4,1,2003.24657534,9439977.96270522,161.99390521030492,139.62100918523421,2003-04-01,161.99390521030492
2003,4,2,2003.24931507,10477844.879924212,157.36743490884948,134.99453888377877,2003-04-02,157.36743490884948
2003,4,3,2003.25205479,9059892.838117791,153.3670583399778,130.9941623149071,2003-04-03,153.3670583399778
2003,4,4,2003.25479452,8635579.001166433,149.5540366506304,127.18114062555969,2003-04-04,149.5540366506304
2003,4,5,2003.25753425,9731935.204077858,145.25692119288746,122.88402516781677,2003-04-05,145.25692119288746
2003,4,6,2003.26027397,9886721.407584924,140.8914602135409,118.51856418847021,2003-04-06,140.8914602135409
2003,4,7,2003.2630137,10229917.57763655,136.37446168935443,114.00156566428373,2003-04-07,136.37446168935443
2003,4,8,2003.26575342,9580687.586213987,132.14412929818982,109.77123327311911,2003-04-08,132.14412929818982
2003,4,9,2003.26849315,9550605.220451277,127.92707971216248,105.55418368709176,2003-04-09,127.92707971216248
2003,4,10,2003.27123288,7996805.359751419,124.39610717655101,102.0232111514803,2003-04-10,124.39610717655101
2003,4,11,2003.2739726,9487500.344561676,120.20692141533937,97.83402539026865,2003-04-11,120.20692141533937
2003,4,12,2003.27671233,8763838.008012129,116.93726723210929,94.56101551884285,2003-04-12,116.93726723210929
2003,4,13,2003.27945205,8173386.819242039,113.32832552559644,90.95207381233,2003-04-13,113.32832552559644
2003,4,14,2003.28219178,8588054.24369389,109.5362882926473,87.16003657938086,2003-04-14,109.5362882926473
2003,4,15,2003.28493151,10426746.296035742,104.93238046310432,82.55612874983788,2003-04-15,104.93238046310432
2003,4,16,2003.28767123,10046940.743263468,100.49617497410617,78.11992326083973,2003-04-16,100.49617497410617
2003,4,17,2003.29041096,8728403.057592181,96.64216701847636,74.26591530520992,2003-04-17,96.64216701847636
2003,4,18,2003.29315068,9802338.586158779,92.31396509590674,69.9377133826403,2003-04-18,92.31396509590674
2003,4,19,2003.29589041,8697949.016539421,88.4734040578544,66.09715234458795,2003-04-19,88.4734040578544
2003,4,20,2003.29863014,9715918.313478127,84.5833608243647,62.2069272564404,2003-04-20,84.5833608243647
2003,4,21,2003.30136986,9508693.575032832,80.58481723695022,58.20832199634378,2003-04-21,80.58481723695022
2003,4,22,2003.30410959,9309569.7851675,76.87419633885617,54.497620475177214,2003-04-22,76.87419633885617
2003,4,23,2003.30684932,9310241.528533906,72.96327883389586,50.586676525367686,2003-04-23,72.96327883389586
2003,4,24,2003.30958904,9131047.647223372,68.93148400918005,46.554881700651876,2003-04-24,68.93148400918005
2003,4,25,2003.31232877,9059383.126495881,64.9313325023997,42.55473019387152,2003-04-25,64.9313325023997
2003,4,26,2003.31506849,9117054.76778519,60.90571620407882,38.529113895550644,2003-04-26,60.90571620407882
2003,4,27,2003.31780822,9353122.750811027,56.775864585889245,34.39926227736107,2003-04-27,56.775864585889245
2003,4,28,2003.32054795,9284480.528626338,52.67632179608974,30.299719487561557,2003-04-28,52.67632179608974
2003,4,29,2003.32328767,9112972.196382226,48.65250814855877,26.275905840030592,2003-04-29,48.65250814855877
2003,4,30,2003.3260274,8946665.413637226,44.702126910088815,22.325524601560634,2003-04-30,44.702126910088815
2003,5,1,2003.32876712,8997370.9980737,40.7293567277853,18.352754419257124,2003-05-01,40.7293567277853
2003,5,2,2003.33150685,8839541.122775882,36.826275993943355,14.44967368541518,2003-05-02,36.826275993943355
2003,5,3,2003.33424658,8495432.980273636,33.075135484452886,10.698533175924709,2003-05-03,33.075135484452886
2003,5,4,2003.3369863,8410939.026973927,29.361303101783673,6.984700793255495,2003-05-04,29.361303101783673
2003,5,5,2003.33972603,8290382.1953454865,25.700702333779343,3.324100025251165,2003-05-05,25.700702333779343
2003,5,6,2003.34246575,8307453.787133674,22.032563640437147,0.0,2003-05-06,22.032563640437147
2003,5,7,2003.34520548,8210631.671706221,18.407176547894792,0.0,2003-05-07,18.407176547894792
2003,5,8,2003.34794521,8077623.970980257,14.840518724999537,0.0,2003-05-08,14.840518724999537
2003,5,9,2003.35068493,7979843.26111251,11.317035768256876,0.0,2003-05-09,11.317035768256876
2003,5,10,2003.35342466,7767201.30081036,7.887444420471521,0.0,2003-05-10,7.887444420471521
2003,5,11,2003.35616438,7682778.2346423445,4.495129899443976,0.0,2003-05-11,4.495129899443976
2003,5,12,2003.35890411,7642682.589067386,1.1205195261296348,0.0,2003-05-12,1.1205195261296348
2003,5,13,2003.36164384,7133913.729138971,0.0,0.0,2003-05-13,0.0
2003,5,14,2003.36438356,6262687.962703625,0.0,0.0,2003-05-14,0.0
2003,5,15,2003.36712329,5666990.880363535,0.0,0.0,2003-05-15,0.0
2003,5,16,2003.36986301,6018394.592778536,0.0,0.0,2003-05-16,0.0
2003,5,17,2003.37260274,5990530.191875227,0.0,0.0,2003-05-17,0.0
2003,5,18,2003.37534247,5875411.018623822,0.0,0.0,2003-05-18,0.0
2003,5,19,2003.37808219,5408713.9412605325,0.0,0.0,2003-05-19,0.0
2003,5,20,2003.38082192,5213244.105805419,0.0,0.0,2003-05-20,0.0
2003,5,21,2003.38356164,5124787.025564906,0.0,0.0,2003-05-21,0.0
2003,5,22,2003.38630137,5223238.276908419,0.0,0.0,2003-05-22,0.0
2003,5,23,2003.3890411,5196300.291733982,0.0,0.0,2003-05-23,0.0
2003,5,24,2003.39178082,5937364.255617841,0.0,0.0,2003-05-24,0.0
2003,5,25,2003.39452055,5922454.179490485,0.0,0.0,2003-05-25,0.0
2003,5,26,2003.39726027,5712757.464237043,0.0,0.0,2003-05-26,0.0
2003,5,27,2003.4,5624788.640994419,0.0,0.0,2003-05-27,0.0
2003,5,28,2003.40273973,5417366.027002185,0.0,0.0,2003-05-28,0.0
2003,5,29,2003.40547945,4864378.7219995735,0.0,0.0,2003-05-29,0.0
2003,5,30,2003.40821918,5843545.098345423,0.0,0.0,2003-05-30,0.0
2003,5,31,2003.4109589,6113412.3151076585,0.0,0.0,2003-05-31,0.0
2003,6,1,2003.41369863,5007821.902710614,0.0,0.0,2003-06-01,0.0
2003,6,2,2003.41643836,4368612.368120671,0.0,0.0,2003-06-02,0.0
2003,6,3,2003.41917808,4670876.13071118,0.0,0.0,2003-06-03,0.0
2003,6,4,2003.42191781,5487232.400698957,3.7771241099723785,3.7771241099723785,2003-06-04,3.7771241099723785
2003,6,5,2003.42465753,5584636.523368013,1.5112396350752535,1.5112396350742456,2003-06-05,1.5112396350752535
2003,6,6,2003.42739726,6877675.882994996,0.0,0.0,2003-06-06,0.0
2003,6,7,2003.43013699,5250534.157030126,0.0,0.0,2003-06-07,0.0
2003,6,8,2003.43287671,5570227.458767006,0.0,0.0,2003-06-08,0.0
2003,6,9,2003.43561644,6239586.186941983,0.0,0.0,2003-06-09,0.0
2003,6,10,2003.43835616,5778574.5265191225,0.0,0.0,2003-06-10,0.0
2003,6,11,2003.44109589,5363605.903073803,0.0,0.0,2003-06-11,0.0
2003,6,12,2003.44383562,5618848.806140339,0.0,0.0,2003-06-12,0.0
2003,6,13,2003.44657534,5197231.174084511,0.0,0.0,2003-06-13,0.0
2003,6,14,2003.44931507,5837897.959304877,0.0,0.0,2003-06-14,0.0
2003,6,15,2003.45205479,6050401.258091038,0.0,0.0,2003-06-15,0.0
2003,6,16,2003.45479452,5377796.677214661,0.0,0.0,2003-06-16,0.0
2003,6,17,2003.45753425,6148658.786547049,0.0,0.0,2003-06-17,0.0
2003,6,18,2003.46027397,5453118.649931271,0.0,0.0,2003-06-18,0.0
2003,6,19,2003.4630137,5280732.86312782,0.0,0.0,2003-06-19,0.0
2003,6,20,2003.46575342,5611458.772680318,0.0,0.0,2003-06-20,0.0
2003,6,21,2003.46849315,5956522.129490731,0.0,0.0,2003-06-21,0.0
2003,6,22,2003.47123288,5259116.434624182,0.0,0.0,2003-06-22,0.0
2003,6,23,2003.4739726,4977362.51133655,0.0,0.0,2003-06-23,0.0
2003,6,24,2003.47671233,5414239.868709475,0.0,0.0,2003-06-24,0.0
2003,6,25,2003.47945205,5404762.478368489,0.0,0.0,2003-06-25,0.0
2003,6,26,2003.48219178,5441336.3064900255,0.0,0.0,2003-06-26,0.0
2003,6,27,2003.48493151,5355670.7839734545,0.0,0.0,2003-06-27,0.0
2003,6,28,2003.48767123,5417002.546269879,0.0,0.0,2003-06-28,0.0
2003,6,29,2003.49041096,5585260.12751441,0.0,0.0,2003-06-29,0.0
2003,6,30,2003.49315068,5504397.0477089975,0.0,0.0,2003-06-30,0.0
2003,7,1,2003.49589041,5131575.686276899,0.0,0.0,2003-07-01,0.0
2003,7,2,2003.49863014,5089756.093378617,0.0,0.0,2003-07-02,0.0
2003,7,3,2003.50136986,5031027.675877824,0.0,0.0,2003-07-03,0.0
2003,7,4,2003.50410959,4635614.7714017145,0.0,0.0,2003-07-04,0.0
2003,7,5,2003.50684932,5914079.359185242,0.0,0.0,2003-07-05,0.0
2003,7,6,2003.50958904,5425353.751633874,0.0,0.0,2003-07-06,0.0
2003,7,7,2003.51232877,4480856.340390881,0.0,0.0,2003-07-07,0.0
2003,7,8,2003.51506849,4560013.1209502695,0.0,0.0,2003-07-08,0.0
2003,7,9,2003.51780822,4705627.105277099,0.0,0.0,2003-07-09,0.0
2003,7,10,2003.52054795,4809835.25844726,0.0,0.0,2003-07-10,0.0
2003,7,11,2003.52328767,4167262.56722918,0.0,0.0,2003-07-11,0.0
2003,7,12,2003.5260274,4191251.1470165583,0.0,0.0,2003-07-12,0.0
2003,7,13,2003.52876712,4549432.526329643,0.0,0.0,2003-07-13,0.0
2003,7,14,2003.53150685,5812979.14995451,0.0,0.0,2003-07-14,0.0
2003,7,15,2003.53424658,5703612.584393599,0.0,0.0,2003-07-15,0.0
2003,7,16,2003.5369863,4719474.353860681,0.0,0.0,2003-07-16,0.0
2003,7,17,2003.53972603,4767312.068587963,0.0,0.0,2003-07-17,0.0
2003,7,18,2003.54246575,4751002.361241758,0.0,0.0,2003-07-18,0.0
2003,7,19,2003.54520548,5053020.370248317,0.0,0.0,2003-07-19,0.0
2003,7,20,2003.54794521,4229471.106497112,0.0,0.0,2003-07-20,0.0
2003,7,21,2003.55068493,4316713.348022911,0.0,0.0,2003-07-21,0.0
2003,7,22,2003.55342466,4054369.8429321544,0.0,0.0,2003-07-22,0.0
2003,7,23,2003.55616438,4271581.613675622,0.0,0.0,2003-07-23,0.0
2003,7,24,2003.55890411,4836659.884744377,0.0,0.0,2003-07-24,0.0
2003,7,25,2003.56164384,6847820.681399136,0.0,0.0,2003-07-25,0.0
2003,7,26,2003.56438356,6189213.930560167,0.0,0.0,2003-07-26,0.0
2003,7,27,2003.56712329,5713943.402837743,0.0,0.0,2003-07-27,0.0
2003,7,28,2003.56986301,4272705.90714213,0.0,0.0,2003-07-28,0.0
2003,7,29,2003.57260274,4002492.1043835306,0.0,0.0,2003-07-29,0.0
2003,7,30,2003.57534247,4139342.2261476987,0.0,0.0,2003-07-30,0.0
2003,7,31,2003.57808219,6264973.687208433,0.0,0.0,2003-07-31,0.0
2003,8,1,2003.58082192,5191221.07949693,0.0,0.0,2003-08-01,0.0
2003,8,2,2003.58356164,5748422.023964117,0.0,0.0,2003-08-02,0.0
2003,8,3,2003.58630137,5232070.034102281,0.0,0.0,2003-08-03,0.0
2003,8,4,2003.5890411,4277475.314005031,0.0,0.0,2003-08-04,0.0
2003,8,5,2003.59178082,4247104.288904093,0.0,0.0,2003-08-05,0.0
2003,8,6,2003.59452055,3905165.9417556054,0.0,0.0,2003-08-06,0.0
2003,8,7,2003.59726027,4149384.757287322,0.0,0.0,2003-08-07,0.0
2003,8,8,2003.6,4128602.1166915284,0.0,0.0,2003-08-08,0.0
2003,8,9,2003.60273973,4144676.2172513143,0.0,0.0,2003-08-09,0.0
2003,8,10,2003.60547945,4004918.8541788557,0.0,0.0,2003-08-10,0.0
2003,8,11,2003.60821918,3997710.7354332437,0.0,0.0,2003-08-11,0.0
2003,8,12,2003.6109589,4271178.7169765085,0.0,0.0,2003-08-12,0.0
2003,8,13,2003.61369863,4288543.735022693,0.0,0.0,2003-08-13,0.0
2003,8,14,2003.61643836,3685444.800345153,0.0,0.0,2003-08-14,0.0
2003,8,15,2003.61917808,3929686.4290149854,0.0,0.0,2003-08-15,0.0
2003,8,16,2003.62191781,4383493.768171399,0.0,0.0,2003-08-16,0.0
2003,8,17,2003.62465753,4438881.893562295,0.0,0.0,2003-08-17,0.0
2003,8,18,2003.62739726,4017890.9124630904,0.0,0.0,2003-08-18,0.0
2003,8,19,2003.63013699,3894472.3003348596,0.0,0.0,2003-08-19,0.0
2003,8,20,2003.63287671,3897915.0341868214,0.0,0.0,2003-08-20,0.0
2003,8,21,2003.63561644,3953442.8343603043,0.0,0.0,2003-08-21,0.0
2003,8,22,2003.63835616,3702360.35807802,0.0,0.0,2003-08-22,0.0
2003,8,23,2003.64109589,4320464.039498754,0.0,0.0,2003-08-23,0.0
2003,8,24,2003.64383562,4268054.817784841,0.0,0.0,2003-08-24,0.0
2003,8,25,2003.64657534,4329370.898782251,0.0,0.0,2003-08-25,0.0
2003,8,26,2003.64931507,3779778.0194058064,0.731046989788849,0.731046989788849,2003-08-26,0.731046989788849
2003,8,27,2003.65205479,4758862.831555871,0.0,0.0,2003-08-27,0.0
2003,8,28,2003.65479452,6042001.024885533,0.0,0.0,2003-08-28,0.0
2003,8,29,2003.65753425,4704153.241890495,0.0,0.0,2003-08-29,0.0
2003,8,30,2003.66027397,4069103.0771237793,0.0,0.0,2003-08-30,0.0
2003,8,31,2003.6630137,3825485.2348441742,0.0,0.0,2003-08-31,0.0
2003,9,1,2003.66575342,3801855.789254888,0.0,0.0,2003-09-01,0.0
2003,9,2,2003.66849315,3544162.5599999996,0.0,0.0,2003-09-02,0.0
2003,9,3,2003.67123288,3613723.1999999993,0.0,0.0,2003-09-03,0.0
2003,9,4,2003.6739726,3150515.5200000005,0.0,0.0,2003-09-04,0.0
2003,9,5,2003.67671233,1477647.3599999996,0.0,0.0,2003-09-05,0.0
2003,9,6,2003.67945205,6589097.279999999,14.280597997138772,14.280597997138772,2003-09-06,14.280597997138772
2003,9,7,2003.68219178,4793895.36,12.163863614687651,12.163863614687651,2003-09-07,12.163863614687651
2003,9,8,2003.68493151,4008562.5599999996,10.3938912732475,10.3938912732475,2003-09-08,10.3938912732475
2003,9,9,2003.68767123,3201405.12,8.980317596566527,8.980317596566527,2003-09-09,8.980317596566527
2003,9,10,2003.69041096,2926825.9200000004,8.087983786361473,8.087983785846694,2003-09-10,8.087983786361473
2003,9,11,2003.69315068,2547547.1999999993,6.963119694802103,6.9631196942873235,2003-09-11,6.963119694802103
2003,9,12,2003.69589041,2306741.76,5.944582737243686,5.944582736728907,2003-09-12,5.944582737243686
2003,9,13,2003.69863014,1837270.0799999998,5.133340009537439,5.1333400090226595,2003-09-13,5.133340009537439
2003,9,14,2003.7013698600001,2749826.8799999994,3.9191597520267094,3.91915975151193,2003-09-14,3.9191597520267094
2003,9,15,2003.70410959,3128604.4800000004,2.5377310443490746,2.5377310438342953,2003-09-15,2.5377310443490746
2003,9,16,2003.70684932,3140562.2399999993,1.1510224129709157,1.1510224124561363,2003-09-16,1.1510224129709157
2003,9,17,2003.70958904,2511103.68,0.04224988078207437,0.04224988026729504,2003-09-17,0.04224988078207437
2003,9,18,2003.71232877,2682262.08,0.0,0.0,2003-09-18,0.0
2003,9,19,2003.71506849,3541164.4800000004,0.0,0.0,2003-09-19,0.0
2003,9,20,2003.71780822,3429483.8399999994,0.0,0.0,2003-09-20,0.0
2003,9,21,2003.72054795,2737929.599999999,0.0,0.0,2003-09-21,0.0
2003,9,22,2003.72328767,3916494.7199999997,4.67068001907487,4.67068001907487,2003-09-22,4.67068001907487
2003,9,23,2003.7260274,6565786.560000001,2.571570815450644,2.571570815434954,2003-09-23,2.571570815450644
2003,9,24,2003.72876712,7134730.5600000005,0.0,0.0,2003-09-24,0.0
2003,9,25,2003.73150685,5102568.0,0.0,0.0,2003-09-25,0.0
2003,9,26,2003.73424658,5087508.48,0.0,0.0,2003-09-26,0.0
2003,9,27,2003.7369863,4857952.32,0.0,0.0,2003-09-27,0.0
2003,9,28,2003.73972603,5337532.8,0.0,0.0,2003-09-28,0.0
2003,9,29,2003.74246575,5120202.24,0.0,0.0,2003-09-29,0.0
2003,9,30,2003.74520548,5223346.56,0.0,0.0,2003-09-30,0.0
2003,10,1,2003.74794521,5491307.5200000005,0.0,0.0,2003-10-01,0.0
2003,10,2,2003.75068493,4749796.8,0.0,0.0,2003-10-02,0.0
2003,10,3,2003.75342466,6238874.88,0.0,0.0,2003-10-03,0.0
2003,10,4,2003.75616438,4634997.119999999,0.0,0.0,2003-10-04,0.0
2003,10,5,2003.75890411,5763718.079999999,0.0,0.0,2003-10-05,0.0
2003,10,6,2003.76164384,4769824.319999999,0.0,0.0,2003-10-06,0.0
2003,10,7,2003.76438356,4988399.040000001,0.0,0.0,2003-10-07,0.0
2003,10,8,2003.76712329,6118986.24,0.0,0.0,2003-10-08,0.0
2003,10,9,2003.76986301,5954472.0,0.0,0.0,2003-10-09,0.0
2003,10,10,2003.77260274,5184483.84,0.0,0.0,2003-10-10,0.0
2003,10,11,2003.77534247,4579899.84,0.0,0.0,2003-10-11,0.0
2003,10,12,2003.77808219,5305400.640000001,0.0,0.0,2003-10-12,0.0
2003,10,13,2003.78082192,4724827.199999999,0.0,0.0,2003-10-13,0.0
2003,10,14,2003.78356164,4401578.88,0.0,0.0,2003-10-14,0.0
2003,10,15,2003.78630137,4989850.5600000005,0.0,0.0,2003-10-15,0.0
2003,10,16,2003.7890411,4018204.8000000003,0.0,0.0,2003-10-16,0.0
2003,10,17,2003.79178082,4722960.959999999,0.0,0.0,2003-10-17,0.0
2003,10,18,2003.79452055,7473677.759999999,0.0,0.0,2003-10-18,0.0
2003,10,19,2003.79726027,5121541.4399999995,0.0,0.0,2003-10-19,0.0
2003,10,20,2003.8,3572899.2,0.0,0.0,2003-10-20,0.0
2003,10,21,2003.80273973,4480824.96,0.0,0.0,2003-10-21,0.0
2003,10,22,2003.80547945,4565833.919999999,0.0,0.0,2003-10-22,0.0
2003,10,23,2003.80821918,5951638.079999998,0.0,0.0,2003-10-23,0.0
2003,10,24,2003.8109589,6156596.159999999,0.0,0.0,2003-10-24,0.0
2003,10,25,2003.81369863,4239501.12,0.0,0.0,2003-10-25,0.0
2003,10,26,2003.81643836,5120098.5600000005,0.0,0.0,2003-10-26,0.0
2003,10,27,2003.81917808,5497312.319999999,0.0,0.0,2003-10-27,0.0
2003,10,28,2003.82191781,5382357.12,0.0,0.0,2003-10-28,0.0
2003,10,29,2003.82465753,5124548.16,0.0,0.0,2003-10-29,0.0
2003,10,30,2003.82739726,5375773.439999999,0.0,0.0,2003-10-30,0.0
2003,10,31,2003.83013699,5179645.439999999,0.0,0.0,2003-10-31,0.0
2003,11,1,2003.83287671,4543375.393675703,0.0,0.0,2003-11-01,0.0
2003,11,2,2003.83561644,4278894.936102317,0.0,0.0,2003-11-02,0.0
2003,11,3,2003.83835616,4235530.986935261,0.0,0.0,2003-11-03,0.0
2003,11,4,2003.84109589,4098676.150612571,0.0,0.0,2003-11-04,0.0
2003,11,5,2003.84383562,4455740.350046701,0.0,0.0,2003-11-05,0.0
2003,11,6,2003.84657534,4595991.859132355,6.469649490836842,6.469649490836842,2003-11-06,6.469649490836842
2003,11,7,2003.84931507,8748628.440216433,9.616711060179098,9.616711059072857,2003-11-07,9.616711060179098
2003,11,8,2003.85205479,7786743.591609815,20.234490855119923,20.234490825976998,2003-11-08,20.234490855119923
2003,11,9,2003.85479452,7806640.331096347,30.284485286716937,30.284482111835022,2003-11-09,30.284485286716937
2003,11,10,2003.85753425,11079868.88635116,28.901192555323252,28.901178578864002,2003-11-10,28.901192555323252
2003,11,11,2003.86027397,10333689.39233047,29.47337380528772,29.473348109713015,2003-11-11,29.47337380528772
2003,11,12,2003.8630137,7347110.543996608,43.284272644901364,43.284202823261964,2003-11-12,43.284272644901364
2003,11,13,2003.86575342,10245888.690148968,51.92922210967954,51.92875367091723,2003-11-13,51.92922210967954
2003,11,14,2003.86849315,9174211.200000001,55.798368509298044,55.79713124007773,2003-11-14,55.798368509298044
2003,11,15,2003.87123288,9608371.2,53.76681247687077,53.76523526977373,2003-11-15,53.76681247687077
2003,11,16,2003.8739726,8101909.439999999,58.137431456365285,58.134890503187854,2003-11-16,58.137431456365285
2003,11,17,2003.87671233,10572076.799999997,86.23135324940296,86.22226199691596,2003-11-17,86.23135324940296
2003,11,18,2003.87945205,9912153.600000001,85.45466273915021,85.43660212406414,2003-11-18,85.45466273915021
2003,11,19,2003.88219178,10066464.0,83.20983679732856,83.1866067967746,2003-11-19,83.20983679732856
2003,11,20,2003.88493151,9218448.0,79.13945053123415,79.11622053068018,2003-11-20,79.13945053123415
2003,11,21,2003.88767123,6777440.639999999,76.9458859151159,76.92150791683238,2003-11-21,76.9458859151159
